"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"02","60690","139","09","Eixample","la Nova Esquerra de l'Eixample","048","1014","34","921","460","223","126","65143","58506","6637","","","11888","03/03/2023 00:02:11"
"02","60700","140","09","Eixample","la Nova Esquerra de l'Eixample","048","938","29","807","447","105","185","66271","63479","2792","","","12516","03/03/2023 00:02:11"
"02","60710","140","09","Eixample","la Nova Esquerra de l'Eixample","048","957","20","630","326","79","84","58903","56735","2168","","","12600","03/03/2023 00:02:11"
"02","60720","141","09","Eixample","la Nova Esquerra de l'Eixample","048","1203","28","1836","527","1096","123","97265","70446","26819","","","12545","03/03/2023 00:02:11"
"02","60730","137","09","Eixample","la Nova Esquerra de l'Eixample","048","971","28","978","434","305","209","81109","69945","11164","","","12630","03/03/2023 00:02:11"
"02","60740","137","09","Eixample","la Nova Esquerra de l'Eixample","048","516","17","386","221","51","43","29599","27391","2208","","","4282","03/03/2023 00:02:11"
"02","60751","138","09","Eixample","la Nova Esquerra de l'Eixample","048","1270","25","1113","536","415","96","84602","73902","10700","","","12658","03/03/2023 00:02:11"
"02","60752","138","09","Eixample","la Nova Esquerra de l'Eixample","048","0","1","0","0","0","0","0","0","0","","","1295","03/03/2023 00:02:11"
"02","60760","138","09","Eixample","la Nova Esquerra de l'Eixample","048","670","12","691","332","255","73","56093","50337","5756","","","11197","03/03/2023 00:02:11"
"02","60770","139","09","Eixample","la Nova Esquerra de l'Eixample","048","649","16","1055","365","550","87","60725","47313","13412","","","6825","03/03/2023 00:02:11"
"02","60781","118","09","Eixample","la Nova Esquerra de l'Eixample","045","635","21","918","290","406","181","65649","55051","10598","","","11938","03/03/2023 00:02:11"
"02","60782","118","09","Eixample","la Nova Esquerra de l'Eixample","045","0","1","0","0","0","0","0","0","0","","","3337","03/03/2023 00:02:11"
"02","60790","121","09","Eixample","la Nova Esquerra de l'Eixample","045","1121","21","1141","556","145","413","80530","70408","10122","","","10609","03/03/2023 00:02:11"
"02","60800","121","09","Eixample","la Nova Esquerra de l'Eixample","045","0","2","12","0","0","12","24972","79","24893","","","6445","03/03/2023 00:02:11"
"02","60810","121","09","Eixample","la Nova Esquerra de l'Eixample","045","139","6","221","48","142","20","10893","7242","3651","","","2382","03/03/2023 00:02:11"
"02","60820","146","09","Eixample","la Nova Esquerra de l'Eixample","050","1214","31","777","483","91","117","76825","69036","7789","","","12503","03/03/2023 00:02:11"
"02","60830","149","09","Eixample","la Nova Esquerra de l'Eixample","050","1019","31","716","482","84","106","76090","68211","7879","","","12542","03/03/2023 00:02:11"
"02","60840","149","09","Eixample","la Nova Esquerra de l'Eixample","050","820","27","505","318","5","119","63987","57280","6707","","","12461","03/03/2023 00:02:11"
"02","60850","149","09","Eixample","la Nova Esquerra de l'Eixample","050","0","5","29","0","10","19","101737","37772","63965","","","12171","03/03/2023 00:02:11"
"02","60860","148","09","Eixample","la Nova Esquerra de l'Eixample","050","0","1","5","0","0","5","4069","4069","0","","","60548","03/03/2023 00:02:11"
"02","60870","148","09","Eixample","la Nova Esquerra de l'Eixample","050","470","17","447","256","66","108","46397","39277","7120","","","12467","03/03/2023 00:02:11"
"02","60880","147","09","Eixample","la Nova Esquerra de l'Eixample","050","1110","32","728","480","44","135","66993","61853","5140","","","12520","03/03/2023 00:02:11"
"02","60890","147","09","Eixample","la Nova Esquerra de l'Eixample","050","1006","31","919","427","284","106","65464","57736","7728","","","12511","03/03/2023 00:02:11"
"02","60900","148","09","Eixample","la Nova Esquerra de l'Eixample","050","1081","26","1047","502","365","97","78393","67644","10749","","","12530","03/03/2023 00:02:11"
"02","60910","131","09","Eixample","la Nova Esquerra de l'Eixample","047","1132","19","1029","440","252","167","75453","67407","8046","","","11110","03/03/2023 00:02:11"
"02","60920","132","09","Eixample","la Nova Esquerra de l'Eixample","047","1007","25","1031","406","317","154","69655","65015","4640","","","12512","03/03/2023 00:02:11"
"02","60930","135","09","Eixample","la Nova Esquerra de l'Eixample","047","915","26","1089","445","417","184","65481","50778","14703","","","12482","03/03/2023 00:02:11"
"02","60940","135","09","Eixample","la Nova Esquerra de l'Eixample","047","1175","35","784","515","10","119","77965","66567","11398","","","12519","03/03/2023 00:02:11"
"02","60950","136","09","Eixample","la Nova Esquerra de l'Eixample","047","898","14","969","413","341","164","61910","48301","13609","","","8257","03/03/2023 00:02:11"
"02","60960","134","09","Eixample","la Nova Esquerra de l'Eixample","047","1492","20","1261","699","396","103","82647","70949","11698","","","11992","03/03/2023 00:02:11"
"02","60971","130","09","Eixample","la Nova Esquerra de l'Eixample","047","1099","1","2076","506","1313","257","144925","126695","18230","","","21176","03/03/2023 00:02:11"
"02","60972","133","09","Eixample","la Nova Esquerra de l'Eixample","047","850","6","585","443","109","33","62168","51721","10447","","","16458","03/03/2023 00:02:11"
"02","60973","129","09","Eixample","la Nova Esquerra de l'Eixample","046","129","1","68","59","0","9","7045","7045","0","","","709","03/03/2023 00:02:11"
"02","60980","129","09","Eixample","la Nova Esquerra de l'Eixample","046","587","16","464","279","102","82","41088","36581","4507","","","5330","03/03/2023 00:02:11"
"02","60990","129","09","Eixample","la Nova Esquerra de l'Eixample","046","830","26","888","349","357","85","55907","48257","7650","","","9296","03/03/2023 00:02:11"
"02","61000","128","09","Eixample","la Nova Esquerra de l'Eixample","046","1334","29","1118","601","330","92","72290","62068","10222","","","12510","03/03/2023 00:02:11"
"02","61010","127","09","Eixample","la Nova Esquerra de l'Eixample","046","1022","30","1215","417","491","136","71746","57872","13874","","","12486","03/03/2023 00:02:11"
"02","61020","127","09","Eixample","la Nova Esquerra de l'Eixample","046","4","1","51","1","0","9","41601","34583","7018","","","27713","03/03/2023 00:02:11"
"02","61030","127","09","Eixample","la Nova Esquerra de l'Eixample","046","181","9","435","103","228","104","58615","40032","18583","","","5546","03/03/2023 00:02:11"
"02","61040","126","09","Eixample","la Nova Esquerra de l'Eixample","046","1425","31","1472","724","488","240","147507","118091","29416","","","19720","03/03/2023 00:02:11"
"02","61041","126","09","Eixample","la Nova Esquerra de l'Eixample","046","0","1","352","0","352","0","8336","58","8278","","","58","03/03/2023 00:02:11"
"02","61050","124","09","Eixample","la Nova Esquerra de l'Eixample","046","1136","21","1459","513","698","188","90420","70129","20291","","","12677","03/03/2023 00:02:11"
"02","61060","125","09","Eixample","la Nova Esquerra de l'Eixample","046","390","11","306","196","0","74","25153","21675","3478","","","3515","03/03/2023 00:02:11"
"02","80141","082","07","Eixample","la Dreta de l'Eixample","036","265","28","388","151","3","163","61284","56858","4426","","","11750","03/03/2023 00:02:11"
"02","80142","082","07","Eixample","la Dreta de l'Eixample","036","0","1","0","0","0","0","0","0","0","","","238","03/03/2023 00:02:11"
"02","80150","082","07","Eixample","la Dreta de l'Eixample","036","235","22","374","140","1","174","65833","63543","2290","","","13369","03/03/2023 00:02:11"
"02","80160","082","07","Eixample","la Dreta de l'Eixample","036","135","13","231","108","8","93","35789","29601","6188","","","4930","03/03/2023 00:02:11"
"02","80170","082","07","Eixample","la Dreta de l'Eixample","036","264","13","742","149","477","97","67042","48864","18178","","","9275","03/03/2023 00:02:11"
"02","80180","082","07","Eixample","la Dreta de l'Eixample","036","38","4","58","15","0","36","13526","12938","588","","","1849","03/03/2023 00:02:11"
"02","80222","082","07","Eixample","la Dreta de l'Eixample","036","0","1","0","0","0","0","0","0","0","","","88","03/03/2023 00:02:11"
"02","82790","055","07","Eixample","la Dreta de l'Eixample","028","1080","44","785","578","95","52","61394","58674","2720","","","12435","03/03/2023 00:02:11"
"02","82800","055","07","Eixample","la Dreta de l'Eixample","028","736","21","526","307","88","35","59087","52527","6560","","","11139","03/03/2023 00:02:11"
"02","82890","057","07","Eixample","la Dreta de l'Eixample","028","709","26","467","320","28","95","55235","51766","3469","","","10807","03/03/2023 00:02:11"
"02","82900","060","07","Eixample","la Dreta de l'Eixample","028","926","25","952","385","338","128","79986","68706","11280","","","12591","03/03/2023 00:02:11"
"02","82915","058","07","Eixample","la Dreta de l'Eixample","028","643","1","384","293","0","91","41899","39174","2725","","","10876","03/03/2023 00:02:11"
"02","82920","058","07","Eixample","la Dreta de l'Eixample","028","783","28","1252","442","489","255","75873","59501","16372","","","12651","03/03/2023 00:02:11"
"02","83071","063","07","Eixample","la Dreta de l'Eixample","029","117","10","142","21","1","29","29844","27722","2122","","","4804","03/03/2023 00:02:11"
"02","83072","063","07","Eixample","la Dreta de l'Eixample","029","0","1","0","0","0","0","0","0","0","","","221","03/03/2023 00:02:11"
"02","83080","060","07","Eixample","la Dreta de l'Eixample","028","654","25","555","356","84","78","57780","52406","5374","","","9265","03/03/2023 00:02:11"
"02","83091","060","07","Eixample","la Dreta de l'Eixample","028","5","3","46","3","0","20","8474","8474","0","","","1474","03/03/2023 00:02:11"
"02","83092","060","07","Eixample","la Dreta de l'Eixample","028","0","1","0","0","0","0","0","0","0","","","212","03/03/2023 00:02:11"
"02","83100","059","07","Eixample","la Dreta de l'Eixample","028","980","31","955","414","314","138","75676","69465","6211","","","12638","03/03/2023 00:02:11"
"02","83110","059","07","Eixample","la Dreta de l'Eixample","028","744","21","435","264","3","102","76629","74167","2462","","","12567","03/03/2023 00:02:11"
"03","10018","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","6","27","0","3","24","52437","45707","6730","","","519846","03/03/2023 00:02:11"
"03","20022","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","8","1","34","1","0","23","10531","10531","0","","","123736","03/03/2023 00:02:11"
"03","20082","020","11","Sants-Montjuïc","el Poble-sec","058","105","4","100","87","0","12","22121","22121","0","","","26365","03/03/2023 00:02:11"
"03","20090","020","11","Sants-Montjuïc","el Poble-sec","058","0","1","1","0","0","1","1524","1524","0","","","8251","03/03/2023 00:02:11"
"03","20100","020","11","Sants-Montjuïc","el Poble-sec","058","0","1","9","1","0","8","3318","3018","300","","","3221","03/03/2023 00:02:11"
"03","20110","020","11","Sants-Montjuïc","el Poble-sec","058","134","3","125","56","58","11","9686","8224","1462","","","5892","03/03/2023 00:02:11"
"03","20120","020","11","Sants-Montjuïc","el Poble-sec","058","2","9","39","2","0","35","17217","16057","1160","","","6274","03/03/2023 00:02:11"
"03","20130","020","11","Sants-Montjuïc","el Poble-sec","058","410","10","434","222","156","54","39777","32348","7429","","","5866","03/03/2023 00:02:11"
"03","20140","020","11","Sants-Montjuïc","el Poble-sec","058","64","9","33","1","0","20","5948","5948","0","","","4041","03/03/2023 00:02:11"
"03","20150","020","11","Sants-Montjuïc","el Poble-sec","058","492","8","302","230","27","45","20057","17772","2285","","","5542","03/03/2023 00:02:11"
"03","20160","021","11","Sants-Montjuïc","el Poble-sec","058","422","9","270","100","60","27","19822","17234","2588","","","3628","03/03/2023 00:02:11"
"03","20170","022","11","Sants-Montjuïc","el Poble-sec","058","246","6","203","161","23","17","12965","12965","0","","","1989","03/03/2023 00:02:11"
"03","20180","022","11","Sants-Montjuïc","el Poble-sec","058","0","1","0","0","0","0","0","0","0","","","3174","03/03/2023 00:02:11"
"03","20190","022","11","Sants-Montjuïc","el Poble-sec","058","591","16","439","264","115","46","26965","23904","3061","","","5755","03/03/2023 00:02:11"
"03","20200","019","11","Sants-Montjuïc","el Poble-sec","058","458","13","343","203","55","45","21005","19449","1556","","","4364","03/03/2023 00:02:11"
"03","20210","021","11","Sants-Montjuïc","el Poble-sec","058","638","9","493","288","138","67","38835","33054","5781","","","6880","03/03/2023 00:02:11"
"03","20220","019","11","Sants-Montjuïc","el Poble-sec","058","0","6","40","0","6","34","43171","31457","11714","","","22499","03/03/2023 00:02:11"
"03","20230","019","11","Sants-Montjuïc","el Poble-sec","058","120","8","109","52","8","42","38084","26142","11942","","","7592","03/03/2023 00:02:11"
"03","20240","019","11","Sants-Montjuïc","el Poble-sec","058","699","16","323","169","4","47","28379","26447","1932","","","5121","03/03/2023 00:02:11"
"03","20250","019","11","Sants-Montjuïc","el Poble-sec","058","201","12","147","81","0","19","11019","10661","358","","","2186","03/03/2023 00:02:11"
"03","20260","018","11","Sants-Montjuïc","el Poble-sec","058","956","20","711","416","246","49","39093","33525","5568","","","8302","03/03/2023 00:02:11"
"03","20270","018","11","Sants-Montjuïc","el Poble-sec","058","732","23","476","265","107","63","37189","33310","3879","","","7114","03/03/2023 00:02:11"
"03","20280","022","11","Sants-Montjuïc","el Poble-sec","058","576","18","381","235","52","54","29161","28133","1028","","","8151","03/03/2023 00:02:11"
"03","20290","020","11","Sants-Montjuïc","el Poble-sec","058","0","1","0","0","0","0","0","0","0","","","4843","03/03/2023 00:02:11"
"03","20301","024","11","Sants-Montjuïc","el Poble-sec","059","2","7","23","0","0","23","13492","11017","2475","","","60360","03/03/2023 00:02:11"
"03","20303","022","11","Sants-Montjuïc","el Poble-sec","058","0","2","0","0","0","0","0","0","0","","","19677","03/03/2023 00:02:11"
"03","20304","022","11","Sants-Montjuïc","el Poble-sec","058","0","1","0","0","0","0","0","0","0","","","14951","03/03/2023 00:02:11"
"03","20305","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","732","03/03/2023 00:02:11"
"03","20310","022","11","Sants-Montjuïc","el Poble-sec","058","1","3","13","2","0","9","1515","1515","0","","","31296","03/03/2023 00:02:11"
"03","20321","024","11","Sants-Montjuïc","el Poble-sec","059","0","4","40","1","1","38","16627","13369","3258","","","128232","03/03/2023 00:02:11"
"03","20322","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","16903","03/03/2023 00:02:11"
"03","20323","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","428","03/03/2023 00:02:11"
"03","20325","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","1","0","0","1","30","30","0","","","4010","03/03/2023 00:02:11"
"03","20326","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","161","03/03/2023 00:02:11"
"03","20330","024","11","Sants-Montjuïc","el Poble-sec","059","0","3","7","0","0","7","476","476","0","","","59698","03/03/2023 00:02:11"
"03","20342","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","12","0","0","12","3121","2631","490","","","95481","03/03/2023 00:02:11"
"03","20343","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","63","0","0","63","10142","10142","0","","","98577","03/03/2023 00:02:11"
"03","20344","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","360","03/03/2023 00:02:11"
"03","20345","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","201","03/03/2023 00:02:11"
"03","20350","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","51","1","0","45","15218","15218","0","","","182400","03/03/2023 00:02:11"
"03","20364","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","8","0","0","8","1170","674","496","","","64646","03/03/2023 00:02:11"
"03","20370","016","11","Sants-Montjuïc","el Poble-sec","057","351","18","393","202","76","92","41298","34387","6911","","","6614","03/03/2023 00:02:11"
"03","20380","016","11","Sants-Montjuïc","el Poble-sec","057","871","25","638","273","150","104","40888","36934","3954","","","7681","03/03/2023 00:02:11"
"03","20390","017","11","Sants-Montjuïc","el Poble-sec","057","396","21","344","217","51","47","20140","19198","942","","","4474","03/03/2023 00:02:11"
"03","20400","017","11","Sants-Montjuïc","el Poble-sec","057","297","12","188","142","0","31","11304","11304","0","","","2353","03/03/2023 00:02:11"
"03","20410","015","11","Sants-Montjuïc","el Poble-sec","057","498","24","347","221","0","64","21464","21231","233","","","4276","03/03/2023 00:02:11"
"03","20420","017","11","Sants-Montjuïc","el Poble-sec","057","560","22","354","196","21","43","22340","21371","969","","","5528","03/03/2023 00:02:11"
"03","20430","017","11","Sants-Montjuïc","el Poble-sec","057","359","25","214","134","2","36","15116","15116","0","","","4053","03/03/2023 00:02:11"
"03","20440","023","11","Sants-Montjuïc","el Poble-sec","059","585","22","413","234","90","51","25999","24753","1246","","","4872","03/03/2023 00:02:11"
"03","20450","023","11","Sants-Montjuïc","el Poble-sec","059","315","16","201","134","22","22","12900","12540","360","","","2375","03/03/2023 00:02:11"
"03","20460","014","11","Sants-Montjuïc","el Poble-sec","057","413","19","228","177","0","28","14151","14151","0","","","2802","03/03/2023 00:02:11"
"03","20470","014","11","Sants-Montjuïc","el Poble-sec","057","480","24","278","185","1","50","17472","17123","349","","","3870","03/03/2023 00:02:11"
"03","20481","015","11","Sants-Montjuïc","el Poble-sec","057","819","36","484","319","0","92","37015","36077","938","","","8666","03/03/2023 00:02:11"
"03","20482","015","11","Sants-Montjuïc","el Poble-sec","057","0","1","0","0","0","0","0","0","0","","","601","03/03/2023 00:02:11"
"03","20490","015","11","Sants-Montjuïc","el Poble-sec","057","801","37","619","377","59","137","44497","40036","4461","","","8998","03/03/2023 00:02:11"
"03","20500","014","11","Sants-Montjuïc","el Poble-sec","057","470","21","276","184","0","39","19175","19036","139","","","4159","03/03/2023 00:02:11"
"03","20510","013","11","Sants-Montjuïc","el Poble-sec","057","391","22","226","182","2","27","14444","14408","36","","","3588","03/03/2023 00:02:11"
"03","20520","023","11","Sants-Montjuïc","el Poble-sec","059","582","21","276","222","0","21","17683","17683","0","","","3996","03/03/2023 00:02:11"
"03","20530","023","11","Sants-Montjuïc","el Poble-sec","059","322","13","341","162","162","16","17364","12802","4562","","","3670","03/03/2023 00:02:11"
"03","20540","013","11","Sants-Montjuïc","el Poble-sec","057","553","21","346","246","2","44","21508","20949","559","","","3921","03/03/2023 00:02:11"
"03","20550","014","11","Sants-Montjuïc","el Poble-sec","057","404","18","310","181","59","41","18766","17412","1354","","","4214","03/03/2023 00:02:11"
"03","20560","015","11","Sants-Montjuïc","el Poble-sec","057","787","20","492","323","73","55","42249","37149","5100","","","8169","03/03/2023 00:02:11"
"03","20570","012","11","Sants-Montjuïc","el Poble-sec","057","518","16","333","226","0","64","33455","33348","107","","","7819","03/03/2023 00:02:11"
"03","20580","012","11","Sants-Montjuïc","el Poble-sec","057","613","23","385","230","12","62","26230","25939","291","","","5111","03/03/2023 00:02:11"
"03","20590","013","11","Sants-Montjuïc","el Poble-sec","057","241","15","214","106","51","28","13578","13578","0","","","4102","03/03/2023 00:02:11"
"03","20600","024","11","Sants-Montjuïc","el Poble-sec","059","221","14","194","93","55","17","10289","8929","1360","","","2743","03/03/2023 00:02:11"
"03","20611","024","11","Sants-Montjuïc","el Poble-sec","059","0","3","23","1","0","13","7712","7712","0","","","24205","03/03/2023 00:02:11"
"03","20612","024","11","Sants-Montjuïc","el Poble-sec","059","47","1","29","17","11","0","2665","2305","360","","","420","03/03/2023 00:02:11"
"03","20622","024","11","Sants-Montjuïc","el Poble-sec","059","68","18","63","29","0","8","3439","3300","139","","","3826","03/03/2023 00:02:11"
"03","20623","024","11","Sants-Montjuïc","el Poble-sec","059","88","5","24","12","2","2","2700","2700","0","","","644","03/03/2023 00:02:11"
"03","20624","024","11","Sants-Montjuïc","el Poble-sec","059","5","4","7","1","0","2","491","491","0","","","1897","03/03/2023 00:02:11"
"03","20630","024","11","Sants-Montjuïc","el Poble-sec","059","173","11","119","83","0","34","8866","8866","0","","","2394","03/03/2023 00:02:11"
"03","20640","013","11","Sants-Montjuïc","el Poble-sec","057","556","22","334","210","0","49","21116","21002","114","","","4047","03/03/2023 00:02:11"
"03","20650","012","11","Sants-Montjuïc","el Poble-sec","057","574","27","311","216","0","56","21386","20963","423","","","4478","03/03/2023 00:02:11"
"03","20660","012","11","Sants-Montjuïc","el Poble-sec","057","341","17","258","192","0","54","18568","17710","858","","","3388","03/03/2023 00:02:11"
"03","20670","010","11","Sants-Montjuïc","el Poble-sec","057","511","17","299","172","56","39","23941","21636","2305","","","3477","03/03/2023 00:02:11"
"03","20680","010","11","Sants-Montjuïc","el Poble-sec","057","923","34","451","229","16","125","33667","32731","936","","","8626","03/03/2023 00:02:11"
"03","20690","010","11","Sants-Montjuïc","el Poble-sec","057","432","16","255","165","0","61","22623","22209","414","","","4741","03/03/2023 00:02:11"
"03","20691","010","11","Sants-Montjuïc","el Poble-sec","057","0","1","0","0","0","0","0","0","0","","","546","03/03/2023 00:02:11"
"03","20700","011","11","Sants-Montjuïc","el Poble-sec","057","690","37","389","258","0","58","25587","25303","284","","","5887","03/03/2023 00:02:11"
"03","20710","011","11","Sants-Montjuïc","el Poble-sec","057","489","26","299","185","5","41","17961","17961","0","","","3902","03/03/2023 00:02:11"
"03","20720","011","11","Sants-Montjuïc","el Poble-sec","057","578","24","329","241","1","39","20499","20294","205","","","4525","03/03/2023 00:02:11"
"03","20731","024","11","Sants-Montjuïc","el Poble-sec","059","163","12","128","89","1","38","14529","13940","589","","","4700","03/03/2023 00:02:11"
"03","20732","011","11","Sants-Montjuïc","el Poble-sec","057","0","2","231","0","230","1","5890","7","5883","","","909","03/03/2023 00:02:11"
"03","20740","024","11","Sants-Montjuïc","el Poble-sec","059","307","18","189","94","0","36","10934","10796","138","","","2791","03/03/2023 00:02:11"
"03","20750","024","11","Sants-Montjuïc","el Poble-sec","059","242","16","157","111","2","16","9615","9526","89","","","2333","03/03/2023 00:02:11"
"03","20760","024","11","Sants-Montjuïc","el Poble-sec","059","255","13","152","118","0","19","11506","11026","480","","","2505","03/03/2023 00:02:11"
"03","20770","024","11","Sants-Montjuïc","el Poble-sec","059","143","29","130","54","4","20","8002","7738","264","","","8217","03/03/2023 00:02:11"
"03","20780","024","11","Sants-Montjuïc","el Poble-sec","059","21","5","27","9","0","10","3212","3212","0","","","2345","03/03/2023 00:02:11"
"03","20793","024","11","Sants-Montjuïc","el Poble-sec","059","56","16","82","19","28","13","4444","4053","391","","","5450","03/03/2023 00:02:11"
"03","20794","024","11","Sants-Montjuïc","el Poble-sec","059","120","46","111","33","3","12","5059","4834","225","","","16393","03/03/2023 00:02:11"
"03","20801","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","2","0","0","2","89","89","0","","","8267","03/03/2023 00:02:11"
"03","20802","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","5344","03/03/2023 00:02:11"
"03","20803","024","11","Sants-Montjuïc","el Poble-sec","059","0","3","19","0","0","19","5127","4883","244","","","47942","03/03/2023 00:02:11"
"03","20804","024","11","Sants-Montjuïc","el Poble-sec","059","66","9","16","2","0","14","3907","3907","0","","","58632","03/03/2023 00:02:11"
"03","20831","024","11","Sants-Montjuïc","el Poble-sec","059","0","11","44","0","0","44","163513","160631","2882","","","338089","03/03/2023 00:02:11"
"03","20832","024","11","Sants-Montjuïc","el Poble-sec","059","0","3","9","0","0","9","26837","25818","1019","","","212323","03/03/2023 00:02:11"
"03","20833","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","3","0","0","3","14606","14606","0","","","87556","03/03/2023 00:02:11"
"03","20834","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","7","0","0","7","7947","7947","0","","","22807","03/03/2023 00:02:11"
"03","20841","038","13","Sants-Montjuïc","la Marina de Port","064","0","2","8","1","0","7","4487","4487","0","","","30626","03/03/2023 00:02:11"
"03","20842","038","13","Sants-Montjuïc","la Marina de Port","064","0","9","16","1","0","13","824","824","0","","","28238","03/03/2023 00:02:11"
"03","20850","032","13","Sants-Montjuïc","la Marina de Port","062","95","12","88","48","2","32","5734","5703","31","","","3166","03/03/2023 00:02:11"
"03","20860","032","13","Sants-Montjuïc","la Marina de Port","062","440","36","399","167","116","69","25836","21722","4114","","","11261","03/03/2023 00:02:11"
"03","20872","032","13","Sants-Montjuïc","la Marina de Port","062","554","6","291","176","91","24","24466","21458","3008","","","17784","03/03/2023 00:02:11"
"03","20873","032","13","Sants-Montjuïc","la Marina de Port","062","0","2","0","0","0","0","0","0","0","","","2614","03/03/2023 00:02:11"
"03","20874","032","13","Sants-Montjuïc","la Marina de Port","062","93","4","128","45","56","27","7095","5341","1754","","","2436","03/03/2023 00:02:11"
"03","21270","009","11","Sants-Montjuïc","el Poble-sec","056","30","2","18","11","0","7","1464","1464","0","","","512","03/03/2023 00:02:11"
"03","21280","008","11","Sants-Montjuïc","el Poble-sec","056","423","18","363","146","103","42","23863","19829","4034","","","5468","03/03/2023 00:02:11"
"03","21290","007","11","Sants-Montjuïc","el Poble-sec","056","587","18","365","245","55","39","22574","21624","950","","","4732","03/03/2023 00:02:11"
"03","21300","006","11","Sants-Montjuïc","el Poble-sec","056","245","16","187","94","43","33","11886","10535","1351","","","2914","03/03/2023 00:02:11"
"03","21311","006","11","Sants-Montjuïc","el Poble-sec","056","662","19","361","269","25","39","28188","27250","938","","","5799","03/03/2023 00:02:11"
"03","21312","006","11","Sants-Montjuïc","el Poble-sec","056","304","12","170","128","0","24","11503","11270","233","","","2021","03/03/2023 00:02:11"
"03","21320","006","11","Sants-Montjuïc","el Poble-sec","056","170","13","139","64","6","18","7892","7680","212","","","2228","03/03/2023 00:02:11"
"03","21330","007","11","Sants-Montjuïc","el Poble-sec","056","350","23","269","182","18","42","16440","15213","1227","","","3002","03/03/2023 00:02:11"
"03","21341","007","11","Sants-Montjuïc","el Poble-sec","056","362","9","377","169","168","38","20781","15963","4818","","","4111","03/03/2023 00:02:11"
"03","21342","007","11","Sants-Montjuïc","el Poble-sec","056","331","9","167","127","3","22","14630","11224","3406","","","4124","03/03/2023 00:02:11"
"03","21351","008","11","Sants-Montjuïc","el Poble-sec","056","722","30","492","292","23","69","30203","29963","240","","","6174","03/03/2023 00:02:11"
"03","21352","008","11","Sants-Montjuïc","el Poble-sec","056","0","1","0","0","0","0","0","0","0","","","1161","03/03/2023 00:02:11"
"03","21360","009","11","Sants-Montjuïc","el Poble-sec","056","762","19","463","312","4","100","40875","38479","2396","","","6780","03/03/2023 00:02:11"
"03","21370","009","11","Sants-Montjuïc","el Poble-sec","056","391","11","242","184","0","43","20643","18318","2325","","","3107","03/03/2023 00:02:11"
"03","21380","001","11","Sants-Montjuïc","el Poble-sec","056","673","14","493","288","129","58","35009","33912","1097","","","5534","03/03/2023 00:02:11"
"03","21390","002","11","Sants-Montjuïc","el Poble-sec","056","417","14","231","152","0","27","14956","14956","0","","","2657","03/03/2023 00:02:11"
"03","21400","002","11","Sants-Montjuïc","el Poble-sec","056","119","13","99","56","3","39","13739","12077","1662","","","4390","03/03/2023 00:02:11"
"03","21411","005","11","Sants-Montjuïc","el Poble-sec","056","430","28","351","231","31","76","60314","47041","13273","","","17147","03/03/2023 00:02:11"
"03","21412","005","11","Sants-Montjuïc","el Poble-sec","056","115","4","64","1","0","23","15469","14979","490","","","11268","03/03/2023 00:02:11"
"03","21420","002","11","Sants-Montjuïc","el Poble-sec","056","324","11","202","152","12","25","19008","14532","4476","","","3323","03/03/2023 00:02:11"
"03","21430","002","11","Sants-Montjuïc","el Poble-sec","056","462","16","408","220","85","46","23108","21791","1317","","","5448","03/03/2023 00:02:11"
"03","21440","001","11","Sants-Montjuïc","el Poble-sec","056","1060","22","1080","472","488","82","61036","52350","8686","","","10034","03/03/2023 00:02:11"
"03","21450","003","11","Sants-Montjuïc","el Poble-sec","056","1041","32","549","338","0","82","37629","37628","1","","","7843","03/03/2023 00:02:11"
"03","21460","003","11","Sants-Montjuïc","el Poble-sec","056","459","16","279","173","28","33","17486","16730","756","","","3273","03/03/2023 00:02:11"
"03","21471","003","11","Sants-Montjuïc","el Poble-sec","056","157","13","128","52","0","26","8924","8924","0","","","2608","03/03/2023 00:02:11"
